time,1 AV,103 ST,103 ST CORONA,104 ST,110 ST,111 ST,116 ST,116 ST COLUMBIA,121 ST,125 ST,135 ST,137 ST CITY COL,14 ST,14 ST UNION SQ,145 ST,14TH STREET,15 ST PROSPECT,155 ST,157 ST,163 ST AMSTERDM,167 ST,169 ST,170 ST,174 175 ST,174 ST,175 ST,176 ST,18 AV,18 ST,181 ST,182 183 ST,183 ST,190 ST,191 ST,2 AV,20 AV,207 ST,21 ST,215 ST,219 ST,225 ST,23 ST,231 ST,233 ST,238 ST,25 AV,25 ST,28 ST,3 AV,33 ST,33 ST RAWSON ST,34 ST HERALD SQ,34 ST PENN STA,36 ST,40 ST LOWERY ST,42 ST BRYANT PK,45 ST,46 ST,46 ST BLISS ST,47 50 ST ROCK,5 AV 53 ST,5 AV 59 ST,50 ST,51 ST,55 ST,57 ST,57 ST 7 AV,59 ST,59 ST COLUMBUS,6 AV,61 ST WOODSIDE,63 DR REGO PARK,65 ST,66 ST LINCOLN,67 AV,7 AV,71 ST,72 ST,74 ST BRDWAY,75 AV,77 ST,79 ST,8 AV,81 ST MUSEUM,82 ST JACKSON H,86 ST,9 AV,90 ST ELMHURST,96 ST,9TH STREET,ALABAMA AV,ALLERTON AV,ATLANTIC AV,AV H,AV I,AV J,AV M,AV N,AV P,AV U,AV X,BAY 50 ST,BAY PKWY,BAY RIDGE AV,BAYCHESTER AV,BEACH 105 ST,BEACH 25 ST,BEACH 36 ST,BEACH 44 ST,BEACH 60 ST,BEACH 67 ST,BEACH 90 ST,BEACH 98 ST,BEDFORD AV,BEDFORD NOSTRAN,BERGEN ST,BEVERLEY RD,BEVERLY RD,BLEECKER ST,BOTANIC GARDEN,BOWERY,BOWLING GREEN,BRD CHANNEL,BRD ST,BRDWAY,BRIGHTON BEACH,BRONX PARK EAST,BROOK AV,BROOKLYN BRIDGE,BUHRE AV,BURKE AV,BURNSIDE AV,BUSHWICK AV,CANAL ST,CARROLL ST,CASTLE HILL AV,CENTRAL AV,CHAMBERS ST,CHAUNCEY ST,CHRISTOPHER ST,CHURCH AV,CITY   BUS,CITY HALL,CLARK ST,CLASSON AV,CLEVELAND ST,CLINTON WASH AV,CORTELYOU RD,CORTLANDT ST,COURT SQ,COURT SQ 23 ST,CRESCENT ST,CROWN HTS UTICA,CYPRESS AV,CYPRESS HILLS,DEKALB AV,DYCKMAN ST,E 149 ST,E 180 ST,EAST 105 ST,EAST BRDWAY,ELDER AV,ELMHURST AV,EUCLID AV,EXCHANGE PLACE,FAR ROCKAWAY,FLUSHING AV,FORDHAM RD,FOREST AV,FOREST HILLS 71,FRANKLIN AV,FRANKLIN ST,FREEMAN ST,FRESH POND RD,FT HAMILTON PKY,FULTON ST,GATES AV,GRAHAM AV,GRAND ARMY PLAZ,GRAND ST,GRANT AV,GREENPOINT AV,GROVE STREET,GUN HILL RD,HALSEY ST,HARRISON,HEWES ST,HIGH ST,HOUSTON ST,HOWARD BCH JFK,HOYT ST,HUNTERS PT AV,HUNTS POINT AV,INWOOD 207 ST,JACKSON AV,JAMAICA 179 ST,JAMAICA CENTER,JAY ST METROTEC,JEFFERSON ST,JOURNAL SQUARE,JUNCTION BLVD,KINGS HWY,KINGSBRIDGE RD,KINGSTON AV,KINGSTON THROOP,KNICKERBOCKER,KOSCIUSZKO ST,LACKAWANNA,LAFAYETTE AV,LIBERTY AV,LIVONIA AV,LONGWOOD AV,LORIMER ST,MARBLE HILL 225,MARCY AV,METROPOLITAN AV,METS WILLETS PT,MIDDLETOWN RD,MONTROSE AV,MORGAN AV,MORRIS PARK,MOSHOLU PKWY,MT EDEN AV,MYRTLE AV,MYRTLE WILLOUGH,NECK RD,NEPTUNE AV,NEREID AV,NEVINS ST,NEW LOTS AV,NEW UTRECHT AV,NEWARK BM BW,NEWARK C,NEWARK HM HE,NEWARK HW BMEBE,NEWKIRK AV,NEWKIRK PLAZA,NORTHERN BLVD,NORWOOD 205 ST,NOSTRAND AV,OCEAN PKWY,PARK PLACE,PARKSIDE AV,PARSONS BLVD,PAVONIA NEWPORT,PELHAM BAY PARK,PELHAM PKWY,PRESIDENT ST,PROSPECT AV,PROSPECT PARK,QUEENS PLAZA,QUEENSBORO PLZ,RALPH AV,RECTOR ST,RIT MANHATTAN,ROCKAWAY AV,ROCKAWAY BLVD,SENECA AV,SHEEPSHEAD BAY,SHEPHERD AV,SIMPSON ST,SMITH 9 ST,SOUTH FERRY,SPRING ST,ST  GEORGE,ST LAWRENCE AV,STEINWAY ST,STERLING ST,SUTPHIN BLVD,SUTTER AV,THIRTY ST,THIRTY THIRD ST,TOMPKINSVILLE,TREMONT AV,TWENTY THIRD ST,UNION ST,UTICA AV,VERNON JACKSON,W 4 ST WASH SQ,W 8 ST AQUARIUM,WAKEFIELD 241,WALL ST,WESTCHESTER SQ,WHITLOCK AV,WINTHROP ST,WOODHAVEN BLVD,WORLD TRADE CTR,YORK ST,ZEREGA AV
2015-06-13,22985.8333333,23939.6666667,17017.8333333,2054.83333333,13421.0,12572.1666667,33054.5,11310.3333333,2236.66666667,75598.3666667,19232.5,12671.6666667,13975575.8333,100833.333333,34443.8333333,8327.33333333,5728.33333333,6224.16666667,10338.5,3995.5,18095.1666667,8095.16666667,15025.1666667,4698.5,5806.66666667,11861.5,5626.5,14398.8333333,7592.16666667,21251.5,4637.66666667,5781.5,4454.16666667,7782.0,15386.3333333,8626.0,6155.33333333,7594.83333333,1782.16666667,3211.16666667,4231.66666667,59426.6666667,8730.83333333,5190.16666667,3724.0,4289.5,3373.66666667,33659.8333333,6787.66666667,28190.3333333,10606.1666667,106126.166667,154938.333333,15673.8333333,10022.0,33955.1666667,6379.33333333,8223.5,12587.0,50363.0,20886.5,18095.1666667,46760.0333333,19478.1666667,1760.66666667,11939.8333333,20723.1666667,57625.0,64979.6666667,5396.66666667,16016.5,14829.3333333,3283.16666667,21705.6666667,8283.66666667,8558.66666667,4178.16666667,47300.8333333,3169.83333333,3288.0,37094.3333333,21858.6666667,37047.0,13183.5,13588.1666667,102561.166667,5315.0,14835.1666667,72002.0,4461.0,2378.83333333,5378.83333333,1579.16666667,2381.58333333,2070.0,5171.5,5222.16666667,3061.83333333,2546.0,12137.8333333,2562.16666667,2524.66666667,6797.0,7366.33333333,3063.16666667,291.833333333,1720.66666667,862.333333333,598.333333333,2328.0,2288.83333333,986.833333333,647.166666667,27771.8333333,7520.0,13994.6666667,2456.0,3993.83333333,14192.8333333,1671.0,3449.33333333,28354.3333333,303.166666667,5121.33333333,3785.33333333,11548.0,2600.33333333,5645.66666667,17606.8333333,2617.66666667,3307.33333333,9712.33333333,1797.0,66511.5,10585.0,5969.5,2613.5,59759.3333333,2914.33333333,13573.8333333,34384.3333333,13158.1666667,5276.33333333,5945.5,4482.83333333,3267.66666667,10026.0,5419.83333333,7978.4,11962.8333333,7178.83333333,4611.83333333,28581.8333333,3499.16666667,1322.66666667,26413.3333333,6733.66666667,4119.33333333,7868.16666667,3399.5,12274.1666667,5725.83333333,12750.5,8849.83333333,12531.7,4460.33333333,10431.3333333,21813.0,3038.83333333,24684.5,15465.5,4862.5,4471.16666667,4342.66666667,15324.5,66451.3333333,5956.66666667,9368.66666667,7092.83333333,30604.5,6087.83333333,7915.66666667,15283.0,11583.6666667,13075.3333333,6377.16666667,2578.66666667,8730.66666667,12094.6666667,2317.83333333,6323.93333333,5316.16666667,9152.33333333,8540.66666667,5244.5,19676.8333333,36313.0,34149.9333333,8702.16666667,17892.8333333,20866.5,25353.3333333,15851.1666667,4266.83333333,5713.16666667,2918.66666667,4576.83333333,6594.33333333,4689.0,2604.16666667,3003.0,3078.16666667,10170.6666667,5392.66666667,11873.8333333,12842.1666667,7965.66666667,1812.66666667,6822.16666667,8143.83333333,1626.16666667,8237.16666667,5330.5,29954.3333333,5328.33333333,3724.16666667,1533.5,3378.0,9350.33333333,10101.5,4880.33333333,12028.1666667,4151.5,142.833333333,3876.16666667,7032.33333333,9942.16666667,6259.5,7683.5,20251.8333333,3103.83333333,4874.5,4707.16666667,5962.33333333,16100.1666667,6799.33333333,11583.0,3445.83333333,12128.3333333,9634.83333333,9793.16666667,11194.6666667,5278.33333333,15095.6666667,4264.33333333,4955.83333333,1472.66666667,1946.0,12170.8333333,3087.33333333,9391.33333333,4779.83333333,13444.6666667,22101.1666667,11732.1666667,3653.5,13212.1666667,5130.0,26553.1666667,9824.5,8005.33333333,20575.5,706.0,8693.0,7326.66666667,5594.33333333,14702.1666667,13294.3333333,39595.1666667,2416.5,4905.66666667,41503.8333333,5697.0,1481.0,6342.66666667,24796.3333333,12984.6666667,7600.83333333,1999.0
2015-06-20,22509.5,23813.0,18070.8333333,2051.16666667,13941.6666667,12434.0,33518.8333333,11367.8333333,2212.33333333,69919.5,18708.4333333,12459.3333333,38475.5,99889.3333333,33702.1666667,16018.1333333,6067.16666667,6072.66666667,10123.0,3960.33333333,17884.0,7823.5,14861.6666667,4658.33333333,5603.0,11775.3333333,5527.16666667,14260.0,7567.33333333,20856.5,4571.0,5749.0,4282.66666667,7613.0,16538.5,8190.16666667,5991.33333333,8348.5,1857.16666667,3157.5,4056.66666667,58820.3333333,8607.0,5008.6,3648.0,4082.83333333,3506.16666667,33780.3333333,6740.66666667,27738.1666667,9031.16666667,106188.333333,156356.0,15318.8333333,9929.16666667,35927.5,6660.0,8267.66666667,13033.6666667,51689.5,21527.0,17805.3333333,45978.6666667,19457.3333333,1652.33333333,13738.3333333,20117.6666667,56840.1666667,63615.3333333,5367.0,15493.5,14933.3333333,3355.83333333,21455.3333333,8102.5,8289.0,4080.33333333,46837.8333333,3186.0,3257.0,37373.0,21019.5,35958.1666667,14446.3333333,14639.6666667,101521.5,5150.83333333,15208.8333333,69954.0,4383.5,2318.33333333,5200.0,1598.83333333,2320.41666667,2020.16666667,4959.83333333,4751.5,22372651.3333,2466.33333333,11966.1666667,2506.33333333,2497.83333333,6565.5,7304.66666667,3364.16666667,383.666666667,1633.16666667,859.5,583.833333333,2314.83333333,2408.0,1279.66666667,815.0,27612.8333333,7518.83333333,13769.8333333,2539.66666667,3984.66666667,13777.8333333,1408.33333333,3197.5,28115.6666667,314.0,5109.5,3659.0,11055.0,2507.83333333,5680.66666667,17219.6666667,2649.83333333,3232.66666667,9634.0,1747.0,65974.5,10506.3333333,6001.66666667,3013.0,59262.5,2886.33333333,13864.5,34208.0,12965.1666667,5147.16666667,5734.0,4432.0,3170.83333333,10008.5,5414.33333333,8194.66666667,11056.3333333,7091.83333333,4508.66666667,24481.1666667,3487.66666667,1266.83333333,25696.8333333,6582.33333333,4161.66666667,6703.0,3383.66666667,12757.1666667,5814.33333333,12414.1666667,8465.66666667,12541.7333333,4465.83333333,10759.6666667,21549.5,3599.5,24699.0,14887.8333333,4889.0,4313.5,4972.83333333,15205.8333333,66276.7666667,5912.0,9241.83333333,6849.0,29072.8333333,5998.33333333,7971.66666667,85289.9666667,11833.6666667,12749.6666667,6333.83333333,2700.33333333,8319.66666667,12488.8333333,2298.0,6250.83333333,5257.5,9155.83333333,8483.5,4819.0,19288.6666667,35540.1666667,33857.8333333,7139.0,17866.5,19516.5,24825.3333333,15564.3333333,4400.33333333,5585.16666667,3564.66666667,4551.83333333,6619.73333333,4637.83333333,2451.0,2927.83333333,3110.5,10332.6666667,5313.83333333,11726.3333333,13111.2666667,8019.33333333,1795.5,6628.83333333,6844.33333333,1830.16666667,7984.83333333,5249.83333333,28081.0,5198.83333333,3677.16666667,1489.5,3284.0,9095.16666667,11278.6666667,4831.16666667,11611.1666667,4078.16666667,1129.16666667,3720.83333333,6933.0,9656.0,6375.33333333,7388.0,20015.3333333,2915.33333333,4783.0,4968.5,5844.66666667,15978.8333333,6823.0,11427.0,3287.5,11857.0,9661.33333333,8471.25,10110.6666667,5126.83333333,15126.6666667,4069.33333333,4801.33333333,1396.5,2310.16666667,11920.1666667,3021.5,8649.33333333,4708.66666667,13629.3333333,21821.8333333,11584.0,3821.16666667,13672.1666667,5081.83333333,26529.6666667,11115.1666667,8330.06666667,80903.0,656.666666667,8618.33333333,7237.66666667,6076.66666667,14398.5,13077.1666667,38877.9166667,2660.0,4845.83333333,41569.8333333,5524.33333333,1593.5,6309.5,24551.5,13309.1666667,7994.83333333,1990.0
2015-06-27,21533.0,22778.5,17754.3333333,1980.33333333,12641.5,11860.3333333,31393.1666667,12185.6666667,2179.0,68806.6666667,18060.6666667,12081.1666667,37709.5,97905.3333333,33409.6666667,8077.83333333,5755.33333333,5964.0,9938.5,3845.66666667,17528.6666667,7384.66666667,14269.6666667,4679.66666667,5260.0,12164.8333333,5442.66666667,14094.3333333,7348.66666667,20425.0,4485.66666667,5566.33333333,4224.33333333,7361.33333333,16008.1666667,7504.5,5874.66666667,7438.16666667,1704.83333333,3116.83333333,3880.0,56597.0,8426.16666667,4877.16666667,3614.5,3637.16666667,3255.5,32721.8333333,6390.16666667,26906.5,9196.0,107543.333333,156193.133333,15727.5,8934.0,34584.6666667,6170.33333333,8061.5,12094.8333333,50040.3333333,21129.8333333,17820.3333333,44391.6666667,19610.9166667,1618.5,12456.6666667,19792.6666667,55450.0,62572.3333333,5360.16666667,15411.1666667,14677.1666667,3364.66666667,21076.0,7639.66666667,8208.66666667,3512.5,45433.3333333,2990.33333333,3155.0,35331.6666667,20171.8333333,35546.3333333,13115.3333333,13933.5,96344.3333333,4444.16666667,14256.8333333,68208.6666667,4345.16666667,2241.5,5123.16666667,1501.0,2275.83333333,1853.33333333,4870.66666667,4382.16666667,2913.5,2431.66666667,11778.3333333,2549.33333333,2306.33333333,5989.33333333,6839.0,2584.0,19573742.3333,1550.83333333,838.0,562.833333333,2233.33333333,2330.0,1172.0,711.833333333,25975.3333333,7246.0,13507.3333333,2489.33333333,3824.66666667,13566.3333333,1265.83333333,3267.66666667,28041.8333333,317.0,5191.66666667,3633.83333333,11658.5,2424.83333333,5302.0,17010.3333333,2588.83333333,3108.33333333,9278.83333333,1725.16666667,65603.1666667,10199.6666667,5668.16666667,2959.0,58424.6666667,2800.66666667,13657.3333333,33001.1666667,12708.5,5160.66666667,5638.66666667,4425.83333333,3002.16666667,9799.26666667,5343.66666667,8339.0,11355.1666667,6997.83333333,4387.66666667,23840.8333333,3332.0,1246.16666667,24926.6666667,6495.33333333,3992.5,7487.16666667,3261.0,12606.5,5579.83333333,12194.8333333,8066.33333333,12445.2333333,4374.66666667,10357.5,21233.6666667,3511.0,24540.1666667,14505.8333333,4935.33333333,4053.33333333,4921.16666667,14564.0,65550.0,5685.63333333,8937.83333333,6525.16666667,28558.0,5801.66666667,7906.66666667,15209.0,10640.8333333,12474.1666667,6855.5,2319.33333333,8265.16666667,12009.5,2199.33333333,6212.33333333,5196.83333333,9225.86666667,8202.5,4566.66666667,18781.1666667,34768.3333333,32750.5,6971.5,17630.8333333,19565.5,24271.6666667,14882.6666667,4464.5,5279.0,3420.16666667,4414.16666667,6551.16666667,4361.66666667,2298.83333333,2695.16666667,2984.33333333,9660.5,5206.0,12148.5,12906.5,4417.33333333,1667.66666667,6410.0,6841.66666667,1564.83333333,7656.83333333,5067.33333333,27416.0,5105.83333333,3644.66666667,1368.83333333,3210.33333333,9084.5,10768.5,5571.5,12192.6666667,3996.83333333,0.833333333333,3851.16666667,6640.0,9467.0,6319.66666667,7333.16666667,19562.0,2944.5,4727.33333333,4839.5,107635.5,15974.5,6663.33333333,10941.3333333,3109.66666667,11022.3333333,9198.33333333,8878.83333333,9905.83333333,5017.0,13787.0,4760.0,4655.83333333,1219.16666667,2288.33333333,11851.5,2885.33333333,8294.33333333,4532.66666667,10725.6666667,21470.1666667,11338.3333333,3683.16666667,13199.6666667,4932.5,26019.5,10686.5,8738.66666667,20570.3333333,637.666666667,8440.0,7016.5,5468.56666667,14007.3333333,12803.1666667,38768.5,3319.66666667,4818.33333333,40741.3333333,5302.16666667,1530.83333333,6046.0,24317.0,13416.5,7891.16666667,1916.5
2015-07-04,21622.1666667,21754.5,17667.5,1867.5,11710.1666667,11927.8333333,270215259.833,12390.6666667,2103.83333333,64599.8333333,17217.3333333,11780.1666667,39526.3333333,97477.1666667,32510.5,8533.5,4997.16666667,5621.83333333,9671.83333333,3686.16666667,16729.6666667,7093.16666667,13606.3333333,4367.16666667,3790.5,11239.3333333,5124.0,13468.0,7435.16666667,19421.6666667,4181.5,5304.16666667,3992.5,6982.16666667,15937.6666667,6958.83333333,5638.83333333,7038.0,1631.0,2777.83333333,3503.16666667,55997.0,8123.0,4461.33333333,3455.16666667,4062.16666667,3045.0,32683.6666667,6644.83333333,26480.3333333,8608.5,103837.666667,154166.666667,14411.8333333,8950.16666667,31802.8333333,5865.0,7760.83333333,12637.5,45369.3333333,20669.8333333,17173.5,44685.6666667,18641.3333333,1603.5,11535.5,19969.7333333,54542.0,83623203.3333,6037.66666667,14854.1666667,13872.8333333,3184.33333333,20041.1666667,7193.5,7778.33333333,4254.33333333,43936.8333333,3136.83333333,3076.5,33898.5,20332.6666667,38082.1666667,13777.3333333,14274.8333333,93113.3333333,4865.33333333,14934.5,65283.0,4896.66666667,2102.16666667,4631.83333333,1401.83333333,2217.83333333,1524.0,4643.66666667,3887.83333333,2538.5,2204.5,10828.3333333,1668.83333333,2295.16666667,6822.0,6442.33333333,2761.66666667,238.0,1435.33333333,785.166666667,551.5,2100.5,2201.66666667,978.666666667,553.166666667,25568.3333333,6951.33333333,12156.5,2542.66666667,3725.66666667,13666.1666667,1076.66666667,2443.0,26733.3333333,300.333333333,4429.66666667,3536.5,10715.6666667,2150.83333333,5039.83333333,16470.6666667,2463.33333333,2847.33333333,9138.33333333,1715.33333333,68109.6666667,8762.16666667,5529.0,2696.33333333,56148.5,2602.83333333,15770.6666667,32303.6666667,12795.5,4999.66666667,5415.66666667,3982.0,2817.33333333,509064238.5,5323.83333333,7855.0,10903.0,6698.5,4207.83333333,26236.5,3128.16666667,1136.5,24102.3333333,6160.0,3952.33333333,6189.0,3171.66666667,12287.5,5398.66666667,11548.0,7658.66666667,12371.5833333,4290.33333333,9733.66666667,20918.0,3292.16666667,23630.6666667,13670.3333333,5017.83333333,3045.83333333,4786.5,13708.8333333,64065.1666667,5336.33333333,8712.33333333,6184.66666667,21905.1666667,5646.66666667,7545.66666667,15163.6666667,10198.1666667,12165.1666667,6520.0,3054.5,7738.83333333,12880.8333333,2250.0,5872.16666667,5038.0,9108.66666667,7918.83333333,3394.33333333,18179.5,33932.3333333,32398.3333333,6963.16666667,134009.216667,18811.8333333,22669.8333333,14259.0,3908.0,5009.0,3034.0,4024.66666667,6343.66666667,4319.33333333,2207.0,2696.16666667,3023.0,9324.0,4963.16666667,8825.83333333,825513.166667,8888.83333333,1600.0,6399.16666667,6919.16666667,1621.33333333,7523.0,4862.83333333,26351.1666667,5017.5,3506.5,1412.16666667,2887.5,8574.0,9095.16666667,5238.23333333,12241.3333333,3711.83333333,0.333333333333,3875.5,6437.16666667,8911.0,6041.83333333,7169.5,19096.5,2607.66666667,4481.66666667,4877.33333333,5310.16666667,15815.5,6118.16666667,9928.83333333,2877.83333333,9161.66666667,8860.83333333,8029.66666667,9626.16666667,4907.5,14868.0,3878.0,4472.16666667,1226.83333333,2063.83333333,11372.8333333,2756.83333333,6193.83333333,4189.16666667,13423.1666667,21599.1666667,11141.6666667,3579.66666667,12720.8333333,4748.5,25470.1666667,8736.66666667,8475.5,20073.1666667,622.666666667,8210.66666667,7079.66666667,5179.33333333,13476.0,12379.5,41558.3333333,2521.16666667,4458.33333333,39400.0,5008.66666667,1545.16666667,5761.16666667,22574.1666667,13352.6666667,7302.83333333,1833.33333333
2015-07-11,20351.5,21060.3333333,17250.1666667,1862.66666667,11737.8333333,11470.0,28621.3333333,11865.3333333,2061.5,63196.1666667,16797.1666667,11270.8333333,33547.5,88756.1666667,31858.3333333,7528.33333333,5189.83333333,5379.66666667,9346.0,3573.33333333,16658.1666667,7077.0,13646.6666667,4298.33333333,3932.0,10992.6666667,5132.33333333,14032.6666667,6527.16666667,18704.5,4137.83333333,5358.66666667,3840.5,6732.16666667,13627.6333333,7471.5,5591.66666667,7471.83333333,1620.66666667,2797.16666667,3560.83333333,52783.0,8017.33333333,4422.66666667,3358.33333333,3908.16666667,3044.0,31773.0,6112.5,25830.6666667,8477.16666667,100634.833333,150192.833333,13639.6666667,8682.0,32278.3333333,5927.66666667,7386.5,12234.8333333,45990.1666667,20246.0,15447.1666667,41189.4666667,18483.3333333,1568.66666667,12620.8333333,17029.6666667,51208.1666667,57410.1666667,4981.0,14713.1666667,13275.6666667,2985.0,18156.1666667,7042.33333333,7251.33333333,4125.83333333,41035.0,3139.5,2974.33333333,32248.1666667,18850.3333333,33264.5,12794.5,13813.0,87385.5333333,4880.83333333,14498.1666667,62559.8333333,3975.66666667,2126.0,4546.83333333,1462.33333333,2219.0,1576.33333333,4700.5,3842.83333333,2560.5,2251.5,11555.4333333,1221.5,2378.66666667,6357.0,6338.66666667,2807.0,367.166666667,1485.5,825.166666667,579.333333333,2181.16666667,2464.5,1305.83333333,843.333333333,23919.0,6750.83333333,12006.0,2364.16666667,3682.83333333,12776.5,1192.33333333,3070.66666667,27803.0,286.833333333,5081.0,3269.0,11389.1666667,2100.66666667,5087.16666667,17055.8333333,2390.0,2864.16666667,9155.16666667,1637.16666667,61941.4166667,8706.0,5554.33333333,2787.0,56091.5,2662.33333333,12473.8333333,31719.6666667,12079.1666667,4917.5,5621.0,4053.33333333,2801.0,8435.16666667,5220.5,7322.83333333,11202.3333333,6737.16666667,4186.66666667,22764.5,3184.0,1166.83333333,23339.1666667,6023.16666667,3898.0,7322.23333333,3168.0,11743.8333333,5467.66666667,11307.0,7813.33333333,12525.1333333,4334.66666667,9882.66666667,20828.3333333,3333.5,22361.6666667,13318.8333333,4387.0,3115.83333333,4666.83333333,13291.8333333,65106.1666667,5438.5,8204.33333333,5942.5,27389.1666667,5628.16666667,7482.83333333,14330.0,10305.5,12012.8333333,6218.16666667,2389.83333333,8295.33333333,11317.1666667,2219.0,5762.5,4977.16666667,9117.16666667,7608.16666667,3546.66666667,17905.1666667,33581.3333333,527461.166667,6776.33333333,17708.8333333,18104.6666667,23125.8333333,14351.1666667,3866.66666667,5161.66666667,3118.5,4211.16666667,6356.16666667,4023.83333333,2317.16666667,2657.16666667,3017.16666667,9154.5,5013.33333333,10395.0,11869.0,3241.33333333,1600.5,5883.5,6308.66666667,1599.5,7706.5,4934.33333333,25740.8333333,4794.5,3451.16666667,1447.33333333,2902.5,8457.5,10370.3333333,4547.33333333,12267.3333333,3828.83333333,16.5,3829.5,6421.33333333,8869.5,5767.33333333,7061.5,18466.1666667,2789.5,4550.66666667,4821.16666667,5304.5,15334.8333333,6565.0,90060.6666667,2940.33333333,9206.66666667,8668.66666667,8032.33333333,9610.0,4875.33333333,13363.6666667,4052.0,4499.5,1224.16666667,2108.33333333,11326.8333333,2759.33333333,6447.5,4383.16666667,12097.1666667,19858.5,10976.0,3531.66666667,12082.8333333,4645.66666667,25658.3333333,10269.5,8445.33333333,19505.2333333,623.166666667,8031.0,6829.7,5163.83333333,13297.5,11841.6666667,34628.0333333,3477.66666667,4461.5,45772.1666667,5140.16666667,1598.16666667,5763.16666667,22100.5,13007.1666667,7708.16666667,1854.0
2015-07-18,21270.8333333,20967.6666667,17939.3333333,1937.83333333,12223.5,12210.5,30491.3333333,12251.8333333,2189.66666667,66133.5,17297.0833333,11099.5,36629.6666667,98093.6666667,34258.1666667,8064.5,5387.16666667,5735.66666667,9601.0,3756.83333333,17219.3333333,7318.0,13948.8333333,4493.16666667,3935.83333333,11393.6666667,5191.16666667,13561.3333333,7052.66666667,19624.5,4310.66666667,5501.5,4095.66666667,7135.0,14352.3333333,7066.33333333,5859.83333333,7451.0,1905.83333333,2900.66666667,3670.66666667,55086.3333333,7848.83333333,4554.16666667,3229.16666667,4395.0,3260.5,32632.3333333,6382.33333333,26415.3333333,8921.33333333,102225.0,153480.533333,14280.6666667,9039.66666667,33888.0,6127.16666667,7697.0,12813.8333333,48588.8333333,21263.1666667,16901.0,43497.8333333,18558.6666667,1511.66666667,21729103.6667,18553.8333333,55119.0,60805.5,5358.5,15435.0,13731.1666667,3020.0,18332.8333333,7335.33333333,7887.66666667,4360.83333333,44572.3333333,3402.83333333,3045.5,34147.1666667,19693.8333333,35376.6666667,13752.6666667,14808.5,93145.3333333,4872.16666667,15275.3333333,66301.5,4470.83333333,2228.83333333,4591.33333333,1365.83333333,2037.66666667,1512.16666667,4562.16666667,3821.83333333,2546.33333333,2161.16666667,10880.6666667,1206.66666667,2432.0,6664.0,6623.0,2528.33333333,507.666666667,1507.5,856.0,569.833333333,2276.83333333,2693.16666667,1859.0,1291.66666667,26149.0,7122.83333333,12711.6666667,2116.83333333,3730.16666667,12377.5,1313.83333333,3465.66666667,28487.6666667,297.5,5124.0,3527.33333333,12341.6666667,2111.66666667,4265.83333333,17074.5,2501.5,2869.16666667,9482.66666667,1692.66666667,64916.0,9324.66666667,5824.33333333,2891.33333333,57888.5,2767.83333333,13487.0,33309.8333333,13070.8333333,4921.33333333,5951.5,4277.5,2924.83333333,9089.5,4902.33333333,7648.66666667,11303.5,6799.33333333,4287.66666667,26951.2666667,2871.66666667,1177.5,24348.0,6300.66666667,3602.83333333,6200.83333333,3210.66666667,11681.1666667,5433.66666667,11520.1666667,7968.83333333,12948.0333333,4419.16666667,9795.83333333,21932.8333333,3468.16666667,23707.0,14184.8333333,4782.16666667,3157.16666667,4871.16666667,13241.6666667,65869.8333333,5557.5,8616.66666667,6421.66666667,28553.0,5772.66666667,7624.83333333,15247.4,9994.16666667,12550.8333333,6748.66666667,2338.5,8160.83333333,12481.1666667,2242.66666667,5903.16666667,5165.66666667,9754.16666667,8068.16666667,3468.33333333,18534.5,34746.8333333,32976.5,7089.16666667,17728.5,19009.6666667,23195.0,14900.3333333,3930.66666667,5152.0,3224.0,4330.0,6576.33333333,4442.0,2424.83333333,2756.83333333,2773.83333333,9489.23333333,4541.5,10929.5,12851.5,9152.46666667,1684.0,6235.83333333,6738.0,1501.16666667,7861.33333333,4889.66666667,27090.3333333,4949.33333333,3531.66666667,1513.66666667,2991.0,8829.83333333,9183.0,5180.83333333,10451.5,3852.5,2522.33333333,3630.5,6548.33333333,9594.16666667,5772.83333333,7346.33333333,19106.8333333,2912.0,4648.33333333,4148.16666667,5461.16666667,15838.1666667,68627607.6667,9872.33333333,3055.16666667,9519.33333333,9525.66666667,8345.83333333,10349.0,4964.16666667,13036.3333333,4254.5,4571.66666667,1174.33333333,2171.33333333,11665.6666667,2820.83333333,6399.16666667,4506.0,10559.6666667,19788.5,10975.8333333,3593.16666667,12506.1666667,4793.83333333,25760.3333333,9023.66666667,8716.66666667,20571.0,659.5,8479.83333333,7219.16666667,5583.83333333,13930.0,12811.6666667,38903.6666667,3130.83333333,4460.66666667,40630.3333333,5353.66666667,1586.5,5996.33333333,22896.1666667,14014.1666667,7453.5,1965.5
